payment_id,order_ref,payment_date,payment_amount,payment_method
PAY60863,ORD51953,2022-06-11,4089.78,Credit Card
PAY01096,ORD68555,2022-03-02,4626.14,BankTransfer
PAY83510,ORD12867,2022-11-08,2552.95,CreditCard
PAY99619,ORD23856,2022-03-12,2787.86,CreditCard
PAY35378,ORD95208,2021-09-07,2471.51,Cash
PAY47368,ORD16490,2020-07-17,1716.84,Cash
PAY77445,ORD11264,2021-03-02,4720.49,CreditCard
PAY39928,ORD69469,2022-10-02,1615.84,Bank Transfer
PAY19917,ORD01063,2022-11-08,516.96,Cash
PAY69202,ORD38017,2022-01-18,723.58,CreditCard
PAY56315,ORD42297,2022-07-15,4494.14,Cash
PAY82704,ORD04742,2020-10-31,2613.81,Cash
PAY99154,ORD02159,2021-09-01,527.06,Bank Transfer
PAY43978,ORD40827,2020-09-17,4055.82,Cash
PAY14699,ORD90496,2022-12-04,4100.88,Credit Card
PAY95713,ORD43907,2022-08-29,4573.81,Credit Card
PAY94299,ORD30489,2022-02-26,1473.9,Bank Transfer
PAY90673,ORD76764,2020-03-15,609.37,BankTransfer
PAY52483,ORD04307,2022-10-12,4701.13,CreditCard
PAY77881,ORD09467,2020-06-21,1890.04,Bank Transfer
PAY30999,ORD13644,2022-07-18,4558.32,Credit Card
PAY00569,ORD58892,2022-09-20,1302.15,Cash
PAY80435,ORD42856,2021-09-15,3646.64,CreditCard
PAY07010,ORD37627,2021-03-06,742.52,Bank Transfer
PAY67140,ORD76860,2021-01-14,2595.07,Credit Card
PAY03230,ORD02172,2020-09-05,4342.29,CreditCard
PAY78004,ORD68555,2022-12-16,1907.67,CreditCard
PAY31044,ORD99024,2022-12-27,2627.53,Cash
PAY36511,ORD25695,2022-12-18,1533.71,Credit Card
PAY99759,ORD66444,2020-05-05,3565.93,CreditCard
PAY33938,ORD59355,2021-10-10,1009.05,Cash
PAY51628,ORD03367,2020-04-27,3461.89,BankTransfer
PAY91271,ORD63892,2021-07-20,3321.53,Cash
PAY81590,ORD72206,2021-09-03,1175.78,Bank Transfer
PAY67082,ORD04407,2022-04-25,4163.18,BankTransfer
PAY65021,ORD50864,2022-12-16,3828.01,BankTransfer
PAY90350,,2021-04-19,3218.97,BankTransfer
PAY92144,ORD69736,2020-01-27,2230.61,Bank Transfer
PAY88707,ORD16525,2022-11-02,716.92,Credit Card
PAY13801,,2021-04-26,2312.75,Cash
PAY14158,,2020-10-09,950.34,Credit Card
PAY17796,ORD97556,2022-10-22,1335.54,Cash
PAY92250,ORD31870,2020-11-07,438.77,CreditCard
PAY84347,ORD58817,2021-11-06,2237.1,Credit Card
PAY80909,ORD09411,2022-09-08,108.74,Cash
PAY22191,ORD43795,2021-12-03,3691.58,Bank Transfer
PAY54274,ORD31917,2021-12-06,2501.0,BankTransfer
PAY94373,ORD11945,2020-09-29,1702.88,BankTransfer
PAY97217,ORD85238,2020-03-02,107.51,BankTransfer
PAY47185,ORD53924,2022-11-26,3390.73,BankTransfer
PAY41534,ORD28784,2021-04-26,1587.47,Bank Transfer
PAY05035,ORD87633,2022-08-05,3180.28,Cash
PAY02091,ORD83415,2021-07-07,1642.88,CreditCard
PAY91342,,2021-08-13,1234.84,Cash
PAY23539,,2020-02-03,4535.25,Bank Transfer
PAY95606,ORD94824,2022-01-24,1762.43,Credit Card
PAY62394,ORD27632,2020-07-12,2809.95,Bank Transfer
PAY70874,ORD23641,2021-04-01,879.48,BankTransfer
PAY23308,ORD12661,2020-05-03,1131.65,Bank Transfer
PAY88328,ORD24203,2022-12-20,363.1,BankTransfer
PAY24921,ORD29522,2022-06-09,2942.35,CreditCard
PAY42420,ORD83330,2022-02-03,4078.54,Credit Card
PAY65103,ORD90409,2021-09-21,1341.52,Cash
PAY34633,ORD21582,2022-06-22,1468.26,Credit Card
PAY43905,ORD35347,2021-09-24,4317.9,Credit Card
PAY98865,ORD38391,2020-08-04,3917.72,Cash
PAY36529,,2020-08-07,3574.07,BankTransfer
PAY54989,ORD21849,2020-06-08,339.96,Bank Transfer
PAY12336,ORD94988,2020-07-15,3262.63,CreditCard
PAY18901,ORD37666,2021-09-09,2261.25,Credit Card
PAY61288,ORD20052,2020-03-17,1581.35,CreditCard
PAY52703,ORD55243,2021-11-09,2352.48,Credit Card
PAY30246,ORD15138,2021-09-19,4144.65,CreditCard
PAY29972,ORD88651,2022-03-25,2777.18,Credit Card
PAY76377,ORD58966,2020-06-21,4113.96,Bank Transfer
PAY24589,ORD27632,2020-10-26,3345.15,Cash
PAY07447,ORD72798,2021-07-27,1673.1,Credit Card
PAY85822,ORD71915,2021-06-07,2599.65,Credit Card
PAY83867,ORD79310,2020-04-23,3154.84,BankTransfer
PAY66653,ORD57649,2022-10-22,3252.82,Bank Transfer
PAY06239,ORD05837,2021-12-29,3163.22,Bank Transfer
PAY21359,ORD20584,2021-07-03,2390.69,Bank Transfer
PAY85725,ORD06285,2021-01-29,2499.83,CreditCard
PAY79097,ORD33437,2022-12-03,2293.3,Credit Card
PAY12380,ORD09590,2020-03-03,2177.8,Cash
PAY12145,ORD21249,2021-03-17,4618.39,Bank Transfer
PAY88985,ORD55516,2022-05-11,4480.22,BankTransfer
PAY91975,ORD60295,2022-10-18,2872.04,Credit Card
PAY34286,ORD89893,2020-11-24,4366.04,Credit Card
PAY13926,ORD47272,2022-09-26,3490.93,Credit Card
PAY78093,ORD87878,2022-09-28,2078.97,Credit Card
PAY70883,ORD36016,2021-05-30,324.44,CreditCard
PAY20355,ORD51183,2020-04-11,4153.93,BankTransfer
PAY20459,ORD24361,2021-08-01,4673.92,CreditCard
PAY20329,ORD11101,2020-05-12,3684.17,CreditCard
PAY84611,ORD50129,2020-03-30,3497.34,Cash
PAY61578,ORD75928,2020-06-14,2199.0,BankTransfer
PAY49609,ORD04668,2022-03-29,3707.67,CreditCard
PAY05943,ORD28883,2020-07-15,4525.32,Credit Card
PAY88374,ORD89338,2020-05-18,3445.4,CreditCard
PAY18412,ORD88923,2022-06-05,684.94,BankTransfer
PAY47909,ORD65595,2021-01-12,1393.76,Cash
PAY53923,ORD78587,2020-10-03,3245.89,Bank Transfer
PAY60100,ORD92370,2020-08-10,3018.37,Bank Transfer
PAY27403,ORD68248,2020-06-04,708.18,Bank Transfer
PAY85453,ORD00824,2020-11-24,4170.93,Bank Transfer
PAY66025,ORD96509,2020-11-21,1020.48,Credit Card
PAY49361,ORD68985,2022-10-25,3715.48,Cash
PAY28357,ORD69201,2020-02-16,2405.12,CreditCard
PAY38003,ORD96495,2021-07-05,4360.44,Cash
PAY86511,ORD16733,2022-05-19,4961.57,Bank Transfer
PAY64295,ORD67856,2021-03-11,2448.89,Cash
PAY49684,ORD60184,2021-04-02,889.01,BankTransfer
PAY89306,ORD24139,2021-05-04,3018.1,Credit Card
PAY51646,ORD02754,2020-09-25,1555.78,CreditCard
PAY78873,ORD52412,2020-05-15,3628.19,CreditCard
PAY62145,ORD84133,2022-03-17,1345.06,Cash
PAY80508,ORD78673,2021-04-11,2723.77,Cash
PAY76627,,2020-01-24,2613.82,Bank Transfer
PAY63897,ORD12580,2021-03-04,2035.42,CreditCard
PAY01553,ORD24719,2020-11-26,1883.33,Bank Transfer
PAY99739,,2022-07-08,2825.0,Credit Card
PAY91171,ORD04530,2020-01-26,4542.14,CreditCard
PAY51758,ORD62721,2022-07-25,413.47,Bank Transfer
PAY47632,ORD34807,2020-04-14,276.66,Cash
PAY11186,ORD14384,2022-05-31,4844.84,CreditCard
PAY19028,ORD31753,2021-07-18,3495.31,Bank Transfer
PAY04010,ORD47725,2021-05-01,628.19,Cash
PAY72039,ORD98764,2020-05-11,1474.71,Credit Card
PAY52139,ORD61636,2021-06-05,1485.6,Cash
PAY95179,ORD22731,2022-07-16,3096.73,Bank Transfer
PAY20948,ORD81507,2020-11-30,2279.4,Credit Card
PAY30901,ORD09980,2022-03-25,2580.53,Credit Card
PAY08402,ORD66623,2022-10-13,3538.04,Cash
PAY19800,ORD13081,2022-03-05,2102.53,Cash
PAY67503,,2020-08-24,435.62,Cash
PAY50525,ORD33170,2022-12-22,2563.71,Bank Transfer
PAY60049,ORD56946,2022-11-04,2178.63,CreditCard
PAY78949,ORD12323,2022-01-19,1667.46,Bank Transfer
PAY47618,ORD85728,2020-10-17,3669.74,BankTransfer
PAY02253,ORD51962,2022-02-08,3453.86,Credit Card
PAY49201,ORD91636,2022-05-26,1413.31,Credit Card
PAY76215,,2022-12-01,902.86,Cash
PAY49914,ORD79407,2021-01-08,1541.09,Credit Card
PAY42429,,2022-04-27,1577.62,Bank Transfer
PAY22842,ORD85487,2022-08-11,3364.18,Credit Card
PAY27407,ORD43441,2022-07-05,4506.82,Bank Transfer
PAY48947,ORD96213,2020-04-25,4199.43,Bank Transfer
PAY87383,ORD41550,2022-02-28,1750.57,Bank Transfer
PAY79172,ORD12433,2021-01-16,2309.83,Bank Transfer
PAY31814,ORD91089,2022-11-07,3056.21,CreditCard
PAY23794,ORD27732,2020-04-22,1970.41,BankTransfer
PAY97873,ORD83713,2022-06-13,1700.98,CreditCard
PAY82002,ORD99171,2022-08-19,3789.85,Bank Transfer
PAY65001,ORD89924,2021-07-01,571.88,Bank Transfer
PAY99349,ORD40365,2022-12-15,1506.46,Bank Transfer
PAY72343,ORD34248,2020-06-09,1041.95,BankTransfer
PAY75467,,2020-01-29,1743.09,BankTransfer
PAY15708,ORD41773,2021-02-18,472.14,Cash
PAY83815,ORD28774,2020-12-19,286.77,CreditCard
PAY56480,ORD26991,2022-03-16,1764.43,BankTransfer
PAY75357,ORD41287,2022-01-04,2562.02,CreditCard
PAY40782,ORD28790,2021-03-07,789.23,Bank Transfer
PAY99186,ORD41964,2020-12-11,2343.41,BankTransfer
PAY28293,ORD21243,2021-06-15,1338.97,CreditCard
PAY47767,,2020-04-03,4558.26,Credit Card
PAY04284,ORD58258,2022-06-09,3269.47,BankTransfer
PAY31328,ORD52930,2021-12-11,810.69,CreditCard
PAY87586,ORD75328,2021-10-03,603.54,CreditCard
PAY95216,ORD00092,2022-04-09,2384.42,Cash
PAY79920,ORD68704,2021-03-27,4162.86,BankTransfer
PAY12671,ORD09553,2021-09-08,3732.9,Bank Transfer
PAY14478,ORD79235,2020-09-13,4241.07,BankTransfer
PAY04793,ORD17245,2020-09-01,1337.29,Credit Card
PAY43994,ORD52836,2021-03-08,3534.2,CreditCard
PAY32934,,2020-03-15,1202.41,BankTransfer
PAY19348,ORD83490,2021-12-31,3709.99,Bank Transfer
PAY36096,ORD56305,2020-03-12,2824.04,Credit Card
PAY08881,ORD56156,2022-12-15,2379.43,BankTransfer
PAY67795,,2021-11-03,3654.45,Cash
PAY95885,ORD68762,2021-11-10,4502.64,CreditCard
PAY58055,ORD93889,2020-11-22,4037.23,CreditCard
PAY65669,ORD24324,2020-11-15,4254.59,Bank Transfer
PAY23437,ORD56457,2021-05-01,4285.9,CreditCard
PAY31476,ORD11819,2020-06-02,391.49,Credit Card
PAY40141,ORD15881,2020-06-05,4301.28,BankTransfer
PAY94253,ORD92410,2021-11-23,3786.94,Credit Card
PAY52739,ORD37032,2021-04-08,4783.18,Cash
PAY17927,ORD42492,2022-10-04,864.77,Credit Card
PAY61097,ORD14850,2020-07-12,2868.58,Bank Transfer
PAY62176,ORD72025,2022-10-16,667.6,Bank Transfer
PAY37346,ORD02499,2022-09-30,77.28,CreditCard
PAY70580,ORD72863,2021-09-15,1432.9,Bank Transfer
PAY72922,ORD79235,2022-08-06,1561.1,BankTransfer
PAY09311,ORD70924,2021-08-04,2534.76,Credit Card
PAY31107,,2021-10-28,2180.47,Bank Transfer
PAY29092,ORD41100,2021-10-29,1590.18,BankTransfer
PAY87410,ORD74586,2022-02-09,132.32,Bank Transfer
PAY21561,ORD48410,2021-11-25,4807.31,CreditCard
PAY10144,ORD02372,2021-01-01,4614.37,CreditCard
PAY94633,ORD04547,2020-03-20,4283.68,CreditCard
PAY95617,ORD11156,2021-03-07,4025.13,Bank Transfer
PAY65486,ORD87777,2021-10-08,705.2,CreditCard
PAY65382,ORD31076,2021-03-28,1502.95,Cash
PAY60246,ORD44420,2021-05-16,567.22,CreditCard
PAY13621,ORD07688,2020-10-02,3453.36,Cash
PAY22326,ORD77929,2020-05-25,4945.35,Bank Transfer
PAY03902,ORD25043,2021-07-29,3289.47,Credit Card
PAY05239,ORD57755,2022-06-09,4702.5,Credit Card
PAY88150,ORD10837,2020-09-11,1220.5,Bank Transfer
PAY92949,ORD11146,2020-11-19,3631.85,Cash
PAY59265,,2022-10-08,4316.61,Credit Card
PAY49520,ORD83763,2022-04-13,4860.31,Cash
PAY51922,ORD97776,2020-05-11,533.2,CreditCard
PAY19464,ORD50466,2021-07-25,3496.94,CreditCard
PAY90393,ORD98830,2020-06-18,1939.01,Credit Card
PAY62957,ORD29224,2021-04-11,2646.53,CreditCard
PAY85280,ORD06442,2021-02-17,2326.89,Bank Transfer
PAY39228,ORD86348,2022-01-19,2214.17,CreditCard
PAY50945,ORD00848,2022-02-06,3621.01,Credit Card
PAY25477,ORD23258,2021-02-26,4965.5,Cash
PAY54561,ORD38528,2022-09-23,2361.21,Bank Transfer
PAY03203,ORD58416,2022-07-06,4894.04,Bank Transfer
PAY18507,ORD48468,2022-05-16,138.52,Bank Transfer
PAY11416,ORD00666,2022-10-27,3289.58,Credit Card
PAY87028,ORD52067,2020-08-01,1412.35,Bank Transfer
PAY85018,ORD23905,2022-10-25,4863.67,BankTransfer
PAY90394,ORD41704,2022-02-20,3300.2,Bank Transfer
PAY29872,ORD94085,2020-09-15,1802.39,Bank Transfer
PAY29099,ORD30022,2022-01-03,402.43,Bank Transfer
PAY19515,ORD90643,2021-11-26,4503.31,Bank Transfer
PAY69384,ORD25120,2020-07-31,96.41,Bank Transfer
PAY97306,ORD58495,2020-08-03,697.3,Bank Transfer
PAY81306,ORD39395,2022-04-30,3710.47,CreditCard
PAY39099,ORD52836,2022-03-08,2902.55,CreditCard
PAY02219,ORD29718,2021-12-04,3658.46,CreditCard
PAY10183,ORD41556,2021-11-14,1081.41,Credit Card
PAY41003,ORD84733,2020-02-10,981.76,CreditCard
PAY15757,ORD45783,2021-11-24,3045.16,BankTransfer
PAY48574,ORD36163,2021-01-31,1490.37,BankTransfer
PAY43827,ORD14101,2020-10-03,2970.42,Bank Transfer
PAY28413,ORD82575,2021-04-22,3415.1,BankTransfer
PAY67270,ORD71369,2020-12-26,4650.14,BankTransfer
PAY34968,ORD84381,2021-09-22,3589.7,BankTransfer
PAY59568,ORD58677,2020-04-22,4223.64,Credit Card
PAY74229,ORD47632,2022-06-11,3103.85,Bank Transfer
PAY68685,ORD59394,2020-11-17,2704.8,BankTransfer
PAY12904,ORD57842,2022-10-20,4081.0,Cash
PAY03204,ORD15719,2020-05-04,1437.62,CreditCard
PAY26522,ORD50217,2021-04-18,3834.57,BankTransfer
PAY35867,ORD22356,2020-05-20,3415.81,CreditCard
PAY99728,ORD04523,2022-03-01,4536.47,CreditCard
PAY33776,ORD74998,2020-07-18,2696.61,Cash
PAY94357,ORD61821,2020-05-16,2009.8,Credit Card
PAY77831,,2021-03-25,2295.98,Bank Transfer
PAY22660,ORD82511,2022-03-23,4939.1,BankTransfer
PAY00296,ORD94897,2021-06-28,261.16,Credit Card
PAY34151,ORD48018,2022-07-23,4839.21,BankTransfer
PAY71802,ORD00142,2021-03-18,3248.38,Credit Card
PAY83051,ORD39688,2020-05-23,2785.12,Credit Card
PAY00511,ORD56121,2022-12-10,3795.62,BankTransfer
PAY66608,ORD01490,2021-04-17,235.13,Credit Card
PAY20792,,2020-12-06,281.7,Cash
PAY78918,ORD69808,2020-08-12,4684.79,Bank Transfer
PAY69334,ORD68032,2022-06-26,3694.62,BankTransfer
PAY54354,ORD80155,2021-04-07,3014.19,BankTransfer
PAY82102,ORD59471,2022-10-09,3245.28,Bank Transfer
PAY12434,ORD38776,2020-06-28,3699.06,CreditCard
PAY25464,ORD58363,2022-06-22,1783.86,CreditCard
PAY19045,ORD24718,2022-06-18,2437.4,BankTransfer
PAY50779,ORD28645,2022-07-11,1459.76,CreditCard
PAY82261,ORD73992,2020-03-24,4800.57,BankTransfer
PAY55571,ORD78028,2020-04-21,303.55,Bank Transfer
PAY18558,ORD99050,2020-01-24,3150.15,Credit Card
PAY99111,ORD20242,2020-08-11,1539.51,Credit Card
PAY06425,ORD01708,2020-10-03,4182.98,Cash
PAY74860,ORD45402,2022-04-03,4549.52,BankTransfer
PAY83844,ORD17695,2022-04-11,3912.21,BankTransfer
PAY16097,ORD59213,2021-06-22,467.26,BankTransfer
PAY76230,ORD76160,2021-03-26,2216.34,Credit Card
PAY02119,,2021-07-12,2432.91,Credit Card
PAY08211,ORD02948,2021-09-04,696.28,Bank Transfer
PAY13698,ORD21362,2021-08-10,4413.33,BankTransfer
PAY14949,ORD80408,2021-09-04,1885.44,BankTransfer
PAY45476,ORD96107,2020-07-24,3787.96,CreditCard
PAY10989,ORD11720,2020-08-14,3507.81,Bank Transfer
PAY60898,ORD04896,2020-04-21,421.84,Cash
PAY54495,ORD30183,2021-09-02,4159.68,CreditCard
PAY36292,ORD74780,2021-04-30,2982.71,Credit Card
PAY10057,ORD55488,2020-01-20,3842.34,CreditCard
PAY20541,ORD88322,2020-11-08,4716.74,CreditCard
PAY07742,ORD16733,2021-01-16,3674.21,Credit Card
PAY56819,ORD84849,2022-08-25,887.7,Cash
PAY44053,ORD97844,2022-12-27,168.99,Bank Transfer
PAY16193,ORD43600,2020-12-01,3037.39,CreditCard
PAY14264,ORD18531,2020-05-11,3916.43,CreditCard
PAY07442,ORD00294,2020-09-12,1042.38,Credit Card
PAY57688,ORD79727,2022-08-18,4187.52,CreditCard
PAY33805,ORD29114,2022-09-22,393.26,Bank Transfer
PAY26656,ORD81737,2022-06-03,608.59,Credit Card
PAY02459,ORD98052,2020-08-21,3258.74,Bank Transfer
PAY52964,ORD12184,2020-10-25,1480.78,CreditCard
PAY38049,ORD99919,2022-04-13,1362.34,BankTransfer
PAY78308,ORD79216,2022-02-17,4986.22,Cash
PAY85711,ORD35762,2021-04-22,1716.36,BankTransfer
PAY26224,ORD33824,2022-05-20,2454.8,CreditCard
PAY87555,ORD84711,2022-01-28,751.76,BankTransfer
PAY10488,ORD59835,2021-10-25,3728.54,Credit Card
PAY69816,ORD36405,2020-05-23,4483.79,CreditCard
PAY17573,ORD76963,2020-11-17,1030.82,Cash
PAY14056,ORD05417,2022-01-16,137.31,Bank Transfer
PAY16769,ORD08499,2020-04-12,104.46,Cash
PAY29808,ORD57750,2021-11-24,4375.13,CreditCard
PAY65376,ORD51179,2020-10-03,2451.1,Credit Card
PAY60753,ORD83663,2022-04-11,2237.59,BankTransfer
PAY36767,ORD63853,2022-12-26,4316.87,CreditCard
PAY36019,ORD90544,2020-05-27,839.77,CreditCard
PAY39985,ORD49392,2022-09-15,3743.66,Credit Card
PAY66265,,2022-09-12,3294.65,Cash
PAY28104,ORD69161,2021-08-27,1940.15,Cash
PAY95518,ORD07399,2020-11-02,1362.18,Bank Transfer
PAY40087,ORD85591,2021-10-28,999.62,CreditCard
PAY12281,ORD51962,2021-10-08,3540.87,Cash
PAY20230,ORD68985,2020-05-25,4176.27,Cash
PAY41988,ORD02998,2020-03-30,2769.69,Bank Transfer
PAY76672,ORD04840,2020-11-06,1616.2,Cash
PAY62176,ORD55465,2020-06-21,260.57,BankTransfer
PAY71134,ORD80381,2020-11-14,4010.31,Bank Transfer
PAY81575,ORD85699,2021-04-02,2727.77,Bank Transfer
PAY98827,ORD13498,2020-10-27,2004.85,BankTransfer
PAY17857,ORD13086,2022-09-10,401.39,CreditCard
PAY72339,ORD92055,2021-05-25,2155.92,Cash
PAY76287,ORD07342,2022-10-19,4337.32,Cash
PAY22853,ORD63045,2021-05-04,4396.34,CreditCard
PAY75023,ORD42297,2020-11-07,2633.5,Credit Card
PAY98618,ORD44739,2022-09-03,1098.41,Bank Transfer
PAY69114,ORD22579,2020-05-07,4365.83,BankTransfer
PAY02105,ORD28883,2022-04-21,1877.08,CreditCard
PAY62556,ORD09590,2020-03-05,2083.47,BankTransfer
PAY63444,ORD30508,2022-07-16,1277.75,CreditCard
PAY80654,ORD34827,2021-12-24,4990.25,Credit Card
PAY75227,ORD15493,2022-09-09,4451.78,CreditCard
PAY73143,ORD55049,2021-10-06,2776.63,CreditCard
PAY72657,ORD44392,2022-06-04,2417.56,Cash
PAY88161,ORD01462,2021-12-01,1826.88,Credit Card
PAY37452,ORD77745,2021-06-20,3308.72,Bank Transfer
PAY74548,,2021-11-24,841.38,Cash
PAY68076,ORD44889,2022-01-25,1242.02,Cash
PAY96210,ORD31217,2020-12-06,53.08,Credit Card
PAY39466,ORD04244,2021-09-02,2384.78,CreditCard
PAY96755,ORD80805,2020-01-02,3763.63,Credit Card
PAY84330,ORD02131,2022-04-03,4896.21,CreditCard
PAY58788,,2020-07-31,3768.05,Bank Transfer
PAY34283,ORD66763,2020-09-26,4374.64,BankTransfer
PAY38283,ORD48709,2021-09-25,198.31,Credit Card
PAY85063,ORD62487,2022-02-10,954.45,BankTransfer
PAY19093,ORD25908,2022-08-29,1568.47,BankTransfer
PAY09106,ORD86417,2021-03-18,3317.94,CreditCard
PAY07598,ORD39821,2020-12-02,3263.98,Credit Card
PAY42999,ORD23905,2020-03-19,1672.9,CreditCard
PAY94397,ORD60602,2020-05-19,517.91,Cash
PAY27674,ORD12065,2020-06-25,3537.03,CreditCard
PAY15743,ORD52394,2020-09-24,2989.81,BankTransfer
PAY22270,ORD26715,2021-07-12,3888.2,CreditCard
PAY95927,ORD44676,2021-10-10,3672.98,CreditCard
PAY03655,ORD75568,2021-05-04,271.34,Cash
PAY80722,ORD74110,2022-05-11,1222.58,Cash
PAY70346,ORD92547,2021-08-18,4654.65,Bank Transfer
PAY25828,ORD00750,2022-08-31,3198.88,CreditCard
PAY70332,ORD92426,2021-05-16,3193.17,BankTransfer
PAY08854,,2022-10-02,1934.6,CreditCard
PAY55457,ORD94339,2020-11-17,2254.42,CreditCard
PAY72539,ORD86495,2020-11-17,4141.53,Credit Card
PAY60148,ORD69076,2022-01-16,3905.87,Cash
PAY88214,ORD52877,2020-08-15,2940.26,BankTransfer
PAY70879,ORD20401,2020-03-11,1032.96,Credit Card
PAY57704,ORD00824,2022-12-11,441.0,Bank Transfer
PAY41485,ORD86079,2022-04-21,1850.48,BankTransfer
PAY96131,ORD48484,2022-08-16,3978.21,Credit Card
PAY32557,ORD05837,2021-03-01,857.55,Bank Transfer
PAY04577,ORD22550,2022-06-10,1643.42,Bank Transfer
PAY14111,ORD29063,2020-12-28,1950.4,Bank Transfer
PAY82615,ORD17870,2020-11-11,3700.47,BankTransfer
PAY72029,ORD37073,2020-07-25,2729.91,BankTransfer
PAY25206,ORD87237,2020-05-20,4968.07,Cash
PAY96413,ORD35261,2022-12-17,4246.51,Bank Transfer
PAY79391,ORD99345,2021-04-29,1484.11,Bank Transfer
PAY16397,ORD08984,2020-09-19,1185.19,Cash
PAY85125,ORD18006,2021-10-23,1986.47,Cash
PAY47580,ORD38111,2020-09-15,4677.37,Credit Card
PAY21786,ORD14914,2020-03-22,434.93,Bank Transfer
PAY39291,ORD32468,2020-04-13,2228.55,Credit Card
PAY54171,ORD60086,2022-03-21,1283.96,Bank Transfer
PAY12185,ORD21601,2020-11-26,1697.37,Cash
PAY00154,ORD89218,2021-10-29,2312.68,Bank Transfer
PAY11445,ORD34313,2021-10-04,325.56,CreditCard
PAY54827,ORD30812,2022-10-20,922.36,BankTransfer
PAY96022,ORD97246,2021-01-03,3417.87,BankTransfer
PAY96289,ORD58733,2021-01-10,4638.44,CreditCard
PAY13617,ORD41773,2022-12-20,651.4,CreditCard
PAY32247,ORD84330,2021-10-16,4616.98,CreditCard
PAY78355,ORD65982,2020-02-05,3460.77,Cash
PAY51150,ORD16970,2020-11-01,274.35,BankTransfer
PAY48715,ORD99841,2022-03-26,3767.06,BankTransfer
PAY81510,ORD41970,2021-07-29,3757.77,CreditCard
PAY68991,ORD43624,2020-01-19,2181.57,Credit Card
PAY15866,ORD96701,2021-06-29,1215.14,Cash
PAY51470,ORD81596,2022-09-21,435.59,Credit Card
PAY27320,ORD44580,2020-01-21,1750.06,Bank Transfer
PAY93918,ORD62198,2020-07-30,2190.73,CreditCard
PAY33050,ORD82215,2020-07-19,4171.4,Credit Card
PAY83244,ORD51383,2021-03-15,4952.61,Credit Card
PAY49275,ORD21828,2021-06-05,1402.96,Credit Card
PAY52696,ORD06763,2022-11-04,1348.76,Credit Card
PAY94566,ORD45510,2020-10-11,2322.07,Bank Transfer
PAY51121,ORD99860,2022-03-20,2162.98,BankTransfer
PAY33575,ORD11446,2020-05-15,3977.65,Cash
PAY42417,ORD19184,2021-12-01,3304.08,CreditCard
PAY95115,ORD46390,2022-04-19,3875.42,Credit Card
PAY02531,ORD80329,2021-12-01,4026.95,Bank Transfer
PAY47925,ORD60901,2020-03-31,2758.87,Credit Card
PAY49964,ORD16525,2020-12-26,2676.2,BankTransfer
PAY74951,ORD59108,2022-08-19,1977.03,Cash
PAY77095,ORD30022,2021-02-21,4204.35,Credit Card
PAY84059,ORD84342,2021-07-21,4127.36,Cash
PAY97243,ORD41151,2021-07-04,4465.9,Cash
PAY48923,ORD44817,2021-09-02,3668.88,Bank Transfer
PAY23724,ORD88699,2022-07-26,700.65,Cash
PAY59486,ORD41478,2020-12-09,914.84,Credit Card
PAY09637,ORD54391,2020-02-03,4471.92,BankTransfer
PAY39025,ORD38436,2022-04-11,4613.14,Bank Transfer
PAY24052,ORD93395,2021-01-26,3884.86,Bank Transfer
PAY12168,ORD60324,2022-03-13,1073.15,Bank Transfer
PAY80041,ORD24539,2021-04-21,195.72,Bank Transfer
PAY89074,ORD57629,2021-04-15,2892.58,Bank Transfer
PAY21144,ORD00842,2021-03-31,1430.0,Bank Transfer
PAY87782,ORD82423,2022-09-05,4019.86,Credit Card
PAY99570,ORD39501,2021-05-17,3618.54,CreditCard
PAY33442,,2021-05-29,3733.58,CreditCard
PAY35655,ORD71837,2022-09-24,2165.22,Credit Card
PAY36520,ORD93618,2022-01-17,2943.43,Bank Transfer
PAY37850,ORD83507,2021-08-25,1575.39,BankTransfer
PAY92411,ORD21269,2021-12-21,4386.72,Cash
PAY22013,ORD82490,2022-12-14,3046.63,Credit Card
PAY41618,ORD09650,2021-11-18,1557.49,Cash
PAY01608,ORD09485,2021-03-17,3714.03,Bank Transfer
PAY98938,ORD22550,2022-01-04,3345.7,Cash
PAY66264,ORD44580,2022-06-29,4637.69,CreditCard
PAY12822,ORD14151,2020-01-29,4719.36,Credit Card
PAY98918,ORD49094,2021-01-15,2742.64,Bank Transfer
PAY20124,ORD33870,2021-11-27,267.55,CreditCard
PAY77590,,2022-01-05,4551.78,BankTransfer
PAY44631,ORD23026,2020-10-13,457.1,BankTransfer
PAY43015,ORD11008,2022-04-15,3480.69,CreditCard
PAY35156,ORD29522,2020-10-13,3798.4,BankTransfer
PAY49742,ORD14151,2021-01-23,4086.5,CreditCard
PAY73735,ORD44656,2021-05-11,346.98,BankTransfer
PAY99296,ORD06577,2021-12-07,836.85,Cash
PAY32618,ORD51438,2021-09-04,3677.6,Cash
PAY99489,ORD98084,2022-03-30,1540.91,Credit Card
PAY31730,,2020-07-24,1765.11,CreditCard
PAY08939,ORD97057,2020-12-19,2476.93,Cash
PAY68046,ORD86578,2020-09-10,3283.79,Cash
PAY46643,ORD70578,2022-09-18,3942.54,CreditCard
PAY73063,ORD56865,2020-05-22,1063.11,Bank Transfer
PAY66854,ORD63440,2020-11-01,4894.98,Credit Card
PAY26936,ORD27437,2022-08-03,2496.24,CreditCard
PAY47376,ORD95832,2021-04-26,187.92,BankTransfer
